Datetime,Tweet Id,Text,Username,Like Count,Reply Count,Retweet Count,Country
2020-11-07 03:59:00+00:00,1324924285631176704,"What is becoming clearer each hour is that record numbers of Americans — from all races, faiths, regions — chose change over more of the same. 

They have given us a mandate for action on COVID and the economy and climate change and systemic racism.",JoeBiden,219911,4623,16396,USA
2020-11-05 21:50:33+00:00,1324469173297303552,I spent the afternoon attending briefings on the ongoing COVID-19 crisis and the state of the economy. Tune in as I provide an update on these briefings and efforts to count every vote. https://t.co/duoDWfzf5C,JoeBiden,142631,4533,10153,USA
2020-11-03 06:30:00+00:00,1323512734781067265,"Under President Trump:

- Over 230,000 Americans have died from COVID-19
- 30 million people have lost hours, paychecks, or jobs
- Nearly one in five small businesses have closed

Are you better off than you were four years ago?",JoeBiden,53303,2900,7292,USA
2020-11-03 02:37:00+00:00,1323454098025320448,"President Trump ignored the pandemic playbook that President Obama and I left him, so we decided to bring it back out and go over what he missed. https://t.co/ZHq5OCZwaN",JoeBiden,45414,2452,9616,USA
2020-11-02 21:30:00+00:00,1323376838874484738,"A Biden-Harris administration will:

- Implement nationwide mask mandates
- Ensure access to regular, reliable, and free testing
- Accelerate the development and distribution of safe and effective treatments and vaccines

We won’t waste any time getting this virus under control.",JoeBiden,58919,3500,7132,USA
2020-11-02 20:15:00+00:00,1323357964737089540,"In public, President Trump compared COVID-19 to the flu and suggested people inject bleach to treat it.

In private, he told Bob Woodward it was deadlier than the flu and that he wanted to downplay it.

It’s unthinkable.",JoeBiden,64670,2814,9112,USA
2020-11-02 18:51:00+00:00,1323336825306402816,"Mask up and vote.

https://t.co/eoxT07uII9 https://t.co/Z1gz3AkbgW",JoeBiden,110790,3980,15289,USA
2020-11-02 15:50:00+00:00,1323291275613757442,This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,JoeBiden,117518,3408,11744,USA
2020-11-02 13:31:00+00:00,1323256294925455360,We need a president who actually listens to experts like Dr. Fauci.,JoeBiden,294827,9815,26335,USA
2020-11-02 01:42:00+00:00,1323077868990193672,Donald Trump’s COVID-19 response has been the greatest failure of presidential leadership in our nation’s history.,JoeBiden,175583,4833,20274,USA
2020-11-02 00:00:00+00:00,1323052200814366720,"Donald Trump is trying to eliminate the entire Affordable Care Act in the middle of a pandemic.

If he gets his way, more than 100 million Americans with pre-existing conditions could see their costs skyrocket or be denied coverage altogether.

We can’t let him win. https://t.co/DoTV2uw1bn",JoeBiden,16494,1415,3742,USA
2020-11-01 18:40:00+00:00,1322971669355483139,"More than 230,000 Americans have died from COVID-19 –– and Donald Trump has given up on trying to get the virus under control.

He may have quit on you, but I promise I never will.",JoeBiden,66940,2867,8739,USA
2020-10-31 23:20:00+00:00,1322679745662881798,"Presidents lead by example.

Mask up. https://t.co/eSvTmjmaYK",JoeBiden,211344,4214,19272,USA
2020-10-31 14:18:00+00:00,1322543347236438016,Be a patriot. Wear a mask. https://t.co/o2v9xP24A9,JoeBiden,91519,8359,11703,USA
2020-10-31 13:30:00+00:00,1322531268152729601,"Every single American deserves access to regular, reliable, and free COVID-19 testing. Period.",JoeBiden,130617,3582,12429,USA
2020-10-31 12:45:00+00:00,1322519943167021056,"President Trump still has no plan to address COVID-19.

He quit on you, on your family, on America. He just wants us to grow numb to the horrors of the death toll and the pain.

We cannot afford another four years of his failed leadership.",JoeBiden,117447,5347,17356,USA
2020-10-30 23:32:00+00:00,1322320377943527424,"More than 9 million cases of COVID-19 have been now confirmed in the United States — and more than 228,000 Americans have lost their lives.

It is as severe an indictment of a president’s record as one can possibly imagine, and it is utterly disqualifying.",JoeBiden,49467,5019,7704,USA
2020-10-29 22:31:00+00:00,1321942639109918720,"You have my word: if I have the honor of serving as your president, I will do everything in my power to defeat COVID-19.

Here’s my plan to get it done: https://t.co/zUWDfi0yQ8",JoeBiden,36448,3251,5684,USA
2020-10-29 01:40:00+00:00,1321627814345560065,"The election is underway across the country, and we need your help to spread the word on social media. Sign up to help, and let’s win this thing: https://t.co/Yys11DiWVm",JoeBiden,10244,2965,1968,USA
2020-10-28 22:15:00+00:00,1321576224624414721,"It’s not political.

It’s patriotic.

Wear a mask. Period.",JoeBiden,282227,7614,32892,USA
2020-10-28 21:26:00+00:00,1321563893001408512,"You can't make this up: Yesterday, the White House science office put out a statement listing ""ending the COVID-19 pandemic"" as the top accomplishment of President Trump's first term. 
https://t.co/46VkWJE0GN",JoeBiden,70123,6583,11974,USA
2020-10-25 16:28:00+00:00,1320401735534268416,The hard truth is it didn't have to be this bad. But Donald Trump's shortsighted actions weakened our ability to respond to a pandemic long before COVID-19 reached our shores. https://t.co/qTdtIQgmZU,JoeBiden,75379,4294,12288,USA
2020-10-24 22:30:00+00:00,1320130447649636352,President Trump continues to prove just how unfit he is to lead our nation through a global pandemic.,JoeBiden,175770,6820,18067,USA
2020-10-24 16:36:00+00:00,1320041360771051522,"On Thursday, President Trump said we're ""rounding the turn"" when it comes to COVID-19.

On Friday, we set a new record for daily cases. 

We're paying the price for his failures every single day. https://t.co/j12Yv9uYOH",JoeBiden,82019,3990,15231,USA
2020-10-23 23:59:00+00:00,1319790457560379393,Wearing a mask is not a political statement. https://t.co/HStwvMX95O,JoeBiden,60600,3482,8558,USA
